id_sv,ten_sv,ngay_sinh,gioi_tinh,uu_tien,khu_vuc,diem_khuyen_khich,ma_tinh,loai_thi_sinh
46243156480,Họ Tên 8304,2002-03-15,Nữ,Đối tượng 1,KV3,1.34,462,Thí sinh tự do
92322929339,Họ Tên 8305,2003-04-18,Nữ,Không,KV3,1.04,923,Thí sinh tự do
28932587429,Họ Tên 8306,2005-06-18,Nữ,Đối tượng 2,KV2,0.56,289,Thí sinh tự do
20604708997,Họ Tên 8307,2006-04-07,Nam,Đối tượng 1,KV1,1.21,206,Thí sinh tự do
40588465902,Họ Tên 8308,2004-02-05,Nam,Đối tượng 2,KV3,0.41,405,Thí sinh tự do
17208980039,Họ Tên 8309,2006-07-16,Nữ,Đối tượng 1,KV2,1.88,172,Thí sinh không phải tự do
84183667269,Họ Tên 8310,2002-12-02,Nữ,Đối tượng 2,KV3,1.86,841,Thí sinh tự do
62743954066,Họ Tên 8311,2006-01-18,Nữ,Đối tượng 1,KV1,0.23,627,Thí sinh không phải tự do
75016646620,Họ Tên 8312,2004-04-15,Nữ,Không,KV2,0.34,750,Thí sinh tự do
62418624814,Họ Tên 8313,2005-02-09,Nam,Không,KV1,0.82,624,Thí sinh không phải tự do
81243434747,Họ Tên 8314,2005-02-24,Nữ,Đối tượng 1,KV1,1.79,812,Thí sinh tự do
13406998289,Họ Tên 8315,2003-07-06,Nữ,Đối tượng 2,KV3,1.15,134,Thí sinh không phải tự do
36965791287,Họ Tên 8316,2004-01-10,Nam,Đối tượng 2,KV3,1.23,369,Thí sinh tự do
36814111142,Họ Tên 8317,2003-12-11,Nam,Đối tượng 2,KV1,1.95,368,Thí sinh tự do
76382357856,Họ Tên 8318,2005-08-03,Nữ,Không,KV3,1.11,763,Thí sinh không phải tự do
49036994330,Họ Tên 8319,2005-12-20,Nữ,Đối tượng 1,KV1,1.43,490,Thí sinh không phải tự do
61400109626,Họ Tên 8320,2004-12-03,Nữ,Đối tượng 1,KV3,0.15,614,Thí sinh tự do
42680398832,Họ Tên 8321,2003-10-26,Nữ,Không,KV3,1.51,426,Thí sinh tự do
12486588895,Họ Tên 8322,2002-10-10,Nữ,Đối tượng 1,KV1,0.67,124,Thí sinh tự do
79073685897,Họ Tên 8323,2004-12-14,Nam,Không,KV3,0.86,790,Thí sinh tự do
15597994627,Họ Tên 8324,2005-01-15,Nam,Không,KV3,1.99,155,Thí sinh tự do
19130235717,Họ Tên 8325,2004-07-24,Nữ,Đối tượng 2,KV2,0.5,191,Thí sinh tự do
12545194277,Họ Tên 8326,2004-01-28,Nam,Không,KV2,1.87,125,Thí sinh tự do
97812879053,Họ Tên 8327,2004-09-05,Nữ,Đối tượng 1,KV3,0.28,978,Thí sinh tự do
62517424912,Họ Tên 8328,2006-09-23,Nữ,Đối tượng 2,KV3,1.36,625,Thí sinh tự do
44675594250,Họ Tên 8329,2006-02-23,Nam,Đối tượng 2,KV1,1.13,446,Thí sinh không phải tự do
59001469354,Họ Tên 8330,2002-08-21,Nữ,Đối tượng 2,KV1,1.87,590,Thí sinh tự do
53061921237,Họ Tên 8331,2002-10-14,Nam,Đối tượng 1,KV1,1.33,530,Thí sinh không phải tự do
49220818924,Họ Tên 8332,2006-04-15,Nam,Không,KV3,0.11,492,Thí sinh tự do
47655314375,Họ Tên 8333,2002-01-02,Nam,Đối tượng 1,KV1,1.35,476,Thí sinh không phải tự do
49732095533,Họ Tên 8334,2004-12-30,Nam,Không,KV2,0.07,497,Thí sinh không phải tự do
85278035847,Họ Tên 8335,2002-05-18,Nam,Đối tượng 1,KV1,0.21,852,Thí sinh không phải tự do
79641250273,Họ Tên 8336,2003-07-29,Nữ,Đối tượng 2,KV2,1.74,796,Thí sinh không phải tự do
41822617176,Họ Tên 8337,2004-05-07,Nữ,Đối tượng 2,KV3,0.13,418,Thí sinh tự do
29521446237,Họ Tên 8338,2005-06-25,Nữ,Đối tượng 1,KV1,0.36,295,Thí sinh không phải tự do
19504343472,Họ Tên 8339,2005-02-06,Nam,Đối tượng 2,KV2,0.96,195,Thí sinh tự do
92334734792,Họ Tên 8340,2002-07-06,Nữ,Đối tượng 2,KV2,1.53,923,Thí sinh tự do
71879631064,Họ Tên 8341,2003-07-22,Nam,Đối tượng 1,KV3,1.84,718,Thí sinh không phải tự do
26112847124,Họ Tên 8342,2002-10-26,Nữ,Đối tượng 2,KV3,1.22,261,Thí sinh tự do
62795939971,Họ Tên 8343,2003-03-24,Nam,Đối tượng 1,KV3,1.4,627,Thí sinh tự do
59340876351,Họ Tên 8344,2006-03-28,Nữ,Đối tượng 1,KV3,1.32,593,Thí sinh tự do
62800168785,Họ Tên 8345,2003-11-23,Nữ,Đối tượng 1,KV1,1.62,628,Thí sinh không phải tự do
22221283400,Họ Tên 8346,2005-10-08,Nam,Đối tượng 2,KV2,0.8,222,Thí sinh tự do
50204504763,Họ Tên 8347,2002-11-30,Nữ,Không,KV2,1.05,502,Thí sinh không phải tự do
14938326658,Họ Tên 8348,2006-04-15,Nữ,Không,KV3,1.5,149,Thí sinh tự do
38026598090,Họ Tên 8349,2004-12-20,Nam,Không,KV1,0.92,380,Thí sinh không phải tự do
27772739967,Họ Tên 8350,2002-07-03,Nam,Đối tượng 2,KV3,1.14,277,Thí sinh tự do
40253163252,Họ Tên 8351,2005-04-24,Nam,Đối tượng 2,KV2,0.97,402,Thí sinh tự do
90720950964,Họ Tên 8352,2002-02-23,Nam,Đối tượng 1,KV1,0.82,907,Thí sinh không phải tự do
43201398725,Họ Tên 8353,2004-10-29,Nữ,Đối tượng 2,KV1,1.92,432,Thí sinh tự do
48046710730,Họ Tên 8354,2006-05-04,Nam,Không,KV3,1.06,480,Thí sinh không phải tự do
99164058380,Họ Tên 8355,2004-10-24,Nam,Đối tượng 1,KV3,1.32,991,Thí sinh không phải tự do
50164401620,Họ Tên 8356,2002-06-02,Nam,Đối tượng 1,KV1,0.23,501,Thí sinh không phải tự do
80599344365,Họ Tên 8357,2005-08-15,Nam,Đối tượng 1,KV2,0.36,805,Thí sinh không phải tự do
88536330690,Họ Tên 8358,2002-07-29,Nữ,Đối tượng 2,KV2,0.56,885,Thí sinh không phải tự do
73258067193,Họ Tên 8359,2002-05-31,Nữ,Không,KV3,0.73,732,Thí sinh tự do
81435381815,Họ Tên 8360,2004-10-27,Nam,Không,KV1,0.55,814,Thí sinh không phải tự do
28720203016,Họ Tên 8361,2005-06-24,Nữ,Không,KV2,1.77,287,Thí sinh tự do
36564137147,Họ Tên 8362,2002-11-21,Nữ,Đối tượng 1,KV3,0.13,365,Thí sinh tự do
89000431347,Họ Tên 8363,2004-04-18,Nữ,Đối tượng 1,KV1,1.92,890,Thí sinh không phải tự do
83473981074,Họ Tên 8364,2005-07-20,Nam,Đối tượng 1,KV3,0.35,834,Thí sinh không phải tự do
91530385236,Họ Tên 8365,2004-04-22,Nam,Đối tượng 2,KV3,0.39,915,Thí sinh tự do
74350352092,Họ Tên 8366,2006-10-22,Nam,Không,KV1,1.75,743,Thí sinh không phải tự do
71730477720,Họ Tên 8367,2006-02-11,Nam,Không,KV2,1.91,717,Thí sinh không phải tự do
91793492907,Họ Tên 8368,2003-03-17,Nữ,Không,KV1,0.51,917,Thí sinh không phải tự do
52517883647,Họ Tên 8369,2003-06-24,Nam,Đối tượng 1,KV2,1.01,525,Thí sinh không phải tự do
43502136629,Họ Tên 8370,2006-01-02,Nam,Không,KV3,0.1,435,Thí sinh tự do
41735593416,Họ Tên 8371,2002-05-20,Nam,Đối tượng 1,KV3,0.49,417,Thí sinh không phải tự do
97358059008,Họ Tên 8372,2005-12-15,Nam,Đối tượng 1,KV3,1.51,973,Thí sinh tự do
61710614456,Họ Tên 8373,2005-06-30,Nam,Đối tượng 1,KV1,1.45,617,Thí sinh tự do
41780451028,Họ Tên 8374,2002-08-16,Nam,Đối tượng 1,KV2,1.27,417,Thí sinh không phải tự do
39622136823,Họ Tên 8375,2004-06-14,Nam,Đối tượng 2,KV2,1.89,396,Thí sinh không phải tự do
91140940787,Họ Tên 8376,2006-05-12,Nam,Đối tượng 1,KV1,1.73,911,Thí sinh tự do
14009663599,Họ Tên 8377,2003-10-23,Nam,Không,KV2,1.73,140,Thí sinh không phải tự do
82044071678,Họ Tên 8378,2004-07-21,Nữ,Không,KV2,0.38,820,Thí sinh không phải tự do
87566379164,Họ Tên 8379,2005-02-04,Nữ,Không,KV3,0.17,875,Thí sinh không phải tự do
37931605960,Họ Tên 8380,2004-01-03,Nữ,Đối tượng 1,KV1,0.6,379,Thí sinh không phải tự do
17943467943,Họ Tên 8381,2006-08-08,Nam,Đối tượng 1,KV3,1.96,179,Thí sinh tự do
49443049518,Họ Tên 8382,2003-02-17,Nam,Đối tượng 2,KV1,1.25,494,Thí sinh tự do
97430210396,Họ Tên 8383,2005-09-15,Nam,Đối tượng 2,KV1,0.06,974,Thí sinh tự do
92959213609,Họ Tên 8384,2002-06-21,Nam,Đối tượng 1,KV2,1.11,929,Thí sinh tự do
71041532979,Họ Tên 8385,2006-10-23,Nữ,Không,KV1,0.61,710,Thí sinh không phải tự do
92301871637,Họ Tên 8386,2006-06-13,Nữ,Đối tượng 1,KV3,1.0,923,Thí sinh không phải tự do
28577832747,Họ Tên 8387,2006-03-25,Nữ,Không,KV2,0.18,285,Thí sinh không phải tự do
18543349071,Họ Tên 8388,2004-10-15,Nam,Không,KV3,1.59,185,Thí sinh không phải tự do
12907458456,Họ Tên 8389,2003-10-17,Nam,Đối tượng 2,KV1,0.32,129,Thí sinh không phải tự do
81057312648,Họ Tên 8390,2006-03-08,Nam,Không,KV1,1.71,810,Thí sinh tự do
39935027656,Họ Tên 8391,2002-01-08,Nam,Đối tượng 2,KV2,0.61,399,Thí sinh không phải tự do
17344084303,Họ Tên 8392,2002-11-10,Nam,Đối tượng 1,KV2,1.31,173,Thí sinh không phải tự do
22947858247,Họ Tên 8393,2002-07-09,Nam,Không,KV3,1.13,229,Thí sinh không phải tự do
24399198020,Họ Tên 8394,2005-06-27,Nam,Đối tượng 2,KV3,0.01,243,Thí sinh tự do
33562783855,Họ Tên 8395,2005-10-11,Nữ,Không,KV3,1.11,335,Thí sinh không phải tự do
47108156876,Họ Tên 8396,2002-11-11,Nữ,Đối tượng 2,KV1,1.5,471,Thí sinh tự do
45457801907,Họ Tên 8397,2002-07-14,Nam,Đối tượng 2,KV2,1.67,454,Thí sinh không phải tự do
10292505038,Họ Tên 8398,2004-11-01,Nữ,Không,KV2,0.85,102,Thí sinh không phải tự do
32510693799,Họ Tên 8399,2006-01-17,Nữ,Không,KV2,0.87,325,Thí sinh không phải tự do
31827482477,Họ Tên 8400,2003-05-01,Nữ,Không,KV3,0.34,318,Thí sinh tự do
85134611382,Họ Tên 8401,2004-07-20,Nữ,Đối tượng 2,KV1,1.07,851,Thí sinh tự do
81026895808,Họ Tên 8402,2006-11-30,Nữ,Không,KV1,1.69,810,Thí sinh tự do
65659841520,Họ Tên 8403,2006-03-24,Nam,Đối tượng 2,KV2,1.54,656,Thí sinh tự do
18786063333,Họ Tên 8404,2005-08-02,Nam,Đối tượng 1,KV1,1.51,187,Thí sinh tự do
54319891014,Họ Tên 8405,2004-01-01,Nam,Đối tượng 2,KV3,1.61,543,Thí sinh không phải tự do
68567163482,Họ Tên 8406,2006-05-27,Nam,Đối tượng 2,KV2,1.46,685,Thí sinh không phải tự do
86695495356,Họ Tên 8407,2006-06-03,Nam,Không,KV1,0.15,866,Thí sinh không phải tự do
21890033296,Họ Tên 8408,2003-08-29,Nữ,Đối tượng 1,KV1,0.36,218,Thí sinh tự do
42465301504,Họ Tên 8409,2005-06-12,Nữ,Đối tượng 2,KV1,0.76,424,Thí sinh không phải tự do
72507418308,Họ Tên 8410,2006-05-13,Nam,Đối tượng 1,KV3,0.06,725,Thí sinh tự do
62365293550,Họ Tên 8411,2005-12-18,Nam,Đối tượng 1,KV2,1.52,623,Thí sinh không phải tự do
35572523214,Họ Tên 8412,2004-05-19,Nam,Không,KV3,0.03,355,Thí sinh tự do
33405057866,Họ Tên 8413,2004-11-03,Nữ,Đối tượng 1,KV1,1.88,334,Thí sinh tự do
71921981479,Họ Tên 8414,2002-06-26,Nam,Đối tượng 2,KV1,0.99,719,Thí sinh không phải tự do
66140232019,Họ Tên 8415,2004-11-04,Nữ,Đối tượng 2,KV2,1.85,661,Thí sinh tự do
38711793154,Họ Tên 8416,2003-02-13,Nam,Không,KV3,0.82,387,Thí sinh không phải tự do
82592311836,Họ Tên 8417,2003-12-15,Nữ,Đối tượng 1,KV1,0.56,825,Thí sinh tự do
96080732631,Họ Tên 8418,2005-06-11,Nữ,Không,KV3,1.49,960,Thí sinh không phải tự do
86564661340,Họ Tên 8419,2005-07-08,Nam,Đối tượng 1,KV3,0.71,865,Thí sinh tự do
75172658819,Họ Tên 8420,2004-11-03,Nữ,Không,KV3,0.54,751,Thí sinh không phải tự do
29955793355,Họ Tên 8421,2005-03-20,Nam,Đối tượng 2,KV3,0.2,299,Thí sinh tự do
91663240255,Họ Tên 8422,2004-11-23,Nam,Không,KV3,0.9,916,Thí sinh tự do
22622927806,Họ Tên 8423,2004-08-22,Nữ,Không,KV1,1.09,226,Thí sinh tự do
80430724631,Họ Tên 8424,2006-09-05,Nữ,Không,KV2,0.82,804,Thí sinh tự do
75446052063,Họ Tên 8425,2003-05-14,Nam,Không,KV1,1.68,754,Thí sinh tự do
11567970149,Họ Tên 8426,2002-09-13,Nam,Đối tượng 1,KV1,1.23,115,Thí sinh không phải tự do
42384768700,Họ Tên 8427,2004-03-06,Nữ,Không,KV2,1.91,423,Thí sinh không phải tự do
30757717989,Họ Tên 8428,2002-03-15,Nam,Đối tượng 2,KV2,0.65,307,Thí sinh tự do
71542587054,Họ Tên 8429,2004-12-14,Nữ,Không,KV2,0.29,715,Thí sinh tự do
96594129910,Họ Tên 8430,2002-06-04,Nam,Đối tượng 1,KV1,1.35,965,Thí sinh không phải tự do
97965342907,Họ Tên 8431,2004-02-27,Nam,Không,KV2,0.65,979,Thí sinh tự do
70234100722,Họ Tên 8432,2005-02-08,Nam,Đối tượng 2,KV2,1.72,702,Thí sinh không phải tự do
20441717589,Họ Tên 8433,2003-06-14,Nam,Không,KV3,0.75,204,Thí sinh tự do
11380505102,Họ Tên 8434,2004-12-22,Nam,Đối tượng 1,KV1,1.03,113,Thí sinh tự do
85826568224,Họ Tên 8435,2002-02-07,Nữ,Đối tượng 1,KV3,1.61,858,Thí sinh không phải tự do
17853790054,Họ Tên 8436,2002-04-07,Nữ,Không,KV3,1.8,178,Thí sinh không phải tự do
80937339117,Họ Tên 8437,2002-03-08,Nữ,Không,KV3,0.89,809,Thí sinh tự do
48943507763,Họ Tên 8438,2006-07-14,Nam,Không,KV3,0.19,489,Thí sinh không phải tự do
22466910260,Họ Tên 8439,2004-12-20,Nữ,Không,KV2,1.59,224,Thí sinh tự do
38237244295,Họ Tên 8440,2002-10-21,Nữ,Không,KV2,1.76,382,Thí sinh tự do
54830608424,Họ Tên 8441,2005-12-21,Nam,Đối tượng 2,KV2,0.56,548,Thí sinh tự do
43482514670,Họ Tên 8442,2003-11-11,Nữ,Đối tượng 1,KV1,0.72,434,Thí sinh tự do
43416185956,Họ Tên 8443,2006-05-19,Nam,Đối tượng 1,KV3,1.78,434,Thí sinh tự do
73574461264,Họ Tên 8444,2002-03-26,Nam,Đối tượng 1,KV3,0.19,735,Thí sinh tự do
66798914131,Họ Tên 8445,2002-12-17,Nam,Đối tượng 2,KV2,1.37,667,Thí sinh không phải tự do
80587909429,Họ Tên 8446,2002-09-03,Nam,Đối tượng 2,KV1,1.29,805,Thí sinh tự do
56853331339,Họ Tên 8447,2005-01-31,Nữ,Đối tượng 1,KV3,1.61,568,Thí sinh tự do
74078459089,Họ Tên 8448,2003-06-26,Nữ,Đối tượng 2,KV1,1.42,740,Thí sinh không phải tự do
36323548370,Họ Tên 8449,2005-11-04,Nữ,Đối tượng 1,KV3,1.69,363,Thí sinh không phải tự do
59429712443,Họ Tên 8450,2006-01-11,Nam,Đối tượng 1,KV2,0.82,594,Thí sinh không phải tự do
67643656868,Họ Tên 8451,2006-09-21,Nữ,Đối tượng 2,KV3,1.64,676,Thí sinh tự do
96630689753,Họ Tên 8452,2006-07-25,Nam,Đối tượng 2,KV3,1.84,966,Thí sinh tự do
14687730239,Họ Tên 8453,2004-03-12,Nam,Không,KV1,1.21,146,Thí sinh không phải tự do
29153795319,Họ Tên 8454,2003-05-21,Nữ,Đối tượng 2,KV3,0.18,291,Thí sinh không phải tự do
80835106977,Họ Tên 8455,2004-07-21,Nam,Đối tượng 1,KV2,1.39,808,Thí sinh tự do
23998410807,Họ Tên 8456,2004-09-23,Nam,Đối tượng 2,KV1,0.54,239,Thí sinh không phải tự do
19873569698,Họ Tên 8457,2003-04-06,Nam,Đối tượng 1,KV1,1.02,198,Thí sinh không phải tự do
44522159287,Họ Tên 8458,2006-07-22,Nam,Đối tượng 1,KV2,1.95,445,Thí sinh tự do
82617917522,Họ Tên 8459,2006-05-26,Nam,Không,KV1,1.47,826,Thí sinh không phải tự do
19419411947,Họ Tên 8460,2003-01-25,Nam,Đối tượng 2,KV3,1.58,194,Thí sinh tự do
39338122377,Họ Tên 8461,2003-04-24,Nam,Không,KV2,0.61,393,Thí sinh không phải tự do
92899611554,Họ Tên 8462,2005-04-07,Nữ,Không,KV3,0.6,928,Thí sinh tự do
69516600614,Họ Tên 8463,2006-07-28,Nam,Đối tượng 2,KV3,0.77,695,Thí sinh không phải tự do
75470821087,Họ Tên 8464,2005-08-19,Nữ,Không,KV2,0.58,754,Thí sinh tự do
70660336788,Họ Tên 8465,2003-12-22,Nữ,Đối tượng 1,KV3,1.43,706,Thí sinh tự do
84614621676,Họ Tên 8466,2006-02-21,Nữ,Đối tượng 1,KV3,0.77,846,Thí sinh không phải tự do
81390089257,Họ Tên 8467,2005-07-09,Nam,Không,KV2,0.14,813,Thí sinh không phải tự do
33763669330,Họ Tên 8468,2005-10-25,Nam,Đối tượng 1,KV2,1.92,337,Thí sinh tự do
96743437608,Họ Tên 8469,2003-11-28,Nữ,Không,KV1,1.27,967,Thí sinh không phải tự do
70233339633,Họ Tên 8470,2003-02-03,Nữ,Đối tượng 1,KV3,0.44,702,Thí sinh tự do
26944875338,Họ Tên 8471,2003-01-15,Nam,Đối tượng 2,KV2,0.88,269,Thí sinh không phải tự do
25266247517,Họ Tên 8472,2005-11-28,Nam,Đối tượng 1,KV1,0.49,252,Thí sinh tự do
46586516661,Họ Tên 8473,2005-12-06,Nam,Đối tượng 2,KV1,1.29,465,Thí sinh tự do
48211881692,Họ Tên 8474,2005-07-23,Nữ,Đối tượng 1,KV2,1.5,482,Thí sinh tự do
20443661760,Họ Tên 8475,2005-04-10,Nam,Đối tượng 2,KV1,0.01,204,Thí sinh tự do
14195686591,Họ Tên 8476,2006-09-05,Nam,Đối tượng 2,KV2,1.9,141,Thí sinh không phải tự do
35038844117,Họ Tên 8477,2006-06-03,Nam,Không,KV1,1.07,350,Thí sinh tự do
29207889429,Họ Tên 8478,2005-02-04,Nam,Đối tượng 1,KV1,1.42,292,Thí sinh không phải tự do
83123765266,Họ Tên 8479,2005-10-12,Nữ,Đối tượng 1,KV1,0.36,831,Thí sinh tự do
41698572874,Họ Tên 8480,2005-01-18,Nữ,Không,KV2,0.32,416,Thí sinh không phải tự do
61595088539,Họ Tên 8481,2002-04-23,Nam,Không,KV3,1.52,615,Thí sinh tự do
79341367728,Họ Tên 8482,2002-06-14,Nữ,Đối tượng 1,KV3,1.03,793,Thí sinh không phải tự do
81304849119,Họ Tên 8483,2006-06-15,Nam,Đối tượng 2,KV3,2.0,813,Thí sinh không phải tự do
44543003383,Họ Tên 8484,2003-03-22,Nam,Đối tượng 2,KV3,0.25,445,Thí sinh không phải tự do
63530737606,Họ Tên 8485,2005-07-01,Nữ,Đối tượng 2,KV3,0.33,635,Thí sinh tự do
41490084801,Họ Tên 8486,2003-08-23,Nam,Đối tượng 2,KV3,1.0,414,Thí sinh không phải tự do
90015002127,Họ Tên 8487,2004-10-15,Nữ,Không,KV2,1.63,900,Thí sinh không phải tự do
16165449472,Họ Tên 8488,2006-02-10,Nam,Đối tượng 1,KV2,0.48,161,Thí sinh không phải tự do
79059811936,Họ Tên 8489,2004-12-10,Nữ,Đối tượng 2,KV1,0.83,790,Thí sinh không phải tự do
70670654341,Họ Tên 8490,2002-04-18,Nữ,Không,KV3,0.48,706,Thí sinh không phải tự do
85439658533,Họ Tên 8491,2003-04-21,Nữ,Đối tượng 2,KV3,1.95,854,Thí sinh không phải tự do
33039810170,Họ Tên 8492,2004-06-06,Nữ,Không,KV3,0.35,330,Thí sinh không phải tự do
69033248707,Họ Tên 8493,2003-02-01,Nữ,Không,KV1,0.91,690,Thí sinh tự do
32197634552,Họ Tên 8494,2003-04-10,Nam,Không,KV2,1.35,321,Thí sinh không phải tự do
36709242682,Họ Tên 8495,2006-07-03,Nam,Không,KV2,0.4,367,Thí sinh tự do
44019920925,Họ Tên 8496,2005-02-17,Nữ,Không,KV1,0.8,440,Thí sinh tự do
65578351112,Họ Tên 8497,2003-08-01,Nam,Đối tượng 1,KV2,0.22,655,Thí sinh không phải tự do
58297519927,Họ Tên 8498,2005-03-30,Nữ,Đối tượng 1,KV2,0.74,582,Thí sinh không phải tự do
88663301754,Họ Tên 8499,2002-02-16,Nữ,Không,KV3,0.69,886,Thí sinh tự do
10625129797,Họ Tên 8500,2003-09-17,Nữ,Đối tượng 1,KV1,1.96,106,Thí sinh không phải tự do
56012158311,Họ Tên 8501,2003-12-22,Nữ,Đối tượng 1,KV1,0.39,560,Thí sinh tự do
98020478473,Họ Tên 8502,2002-06-20,Nam,Đối tượng 1,KV3,1.35,980,Thí sinh không phải tự do
21275160071,Họ Tên 8503,2005-10-04,Nam,Đối tượng 1,KV2,0.86,212,Thí sinh tự do
90900721245,Họ Tên 8504,2003-05-16,Nam,Đối tượng 2,KV2,1.36,909,Thí sinh không phải tự do
60227853061,Họ Tên 8505,2003-09-26,Nữ,Không,KV3,1.15,602,Thí sinh không phải tự do
38319223933,Họ Tên 8506,2004-04-23,Nữ,Đối tượng 1,KV3,0.71,383,Thí sinh tự do
67668684096,Họ Tên 8507,2003-03-17,Nữ,Không,KV3,1.76,676,Thí sinh tự do
95649007856,Họ Tên 8508,2002-07-11,Nam,Không,KV1,0.31,956,Thí sinh tự do
76134946814,Họ Tên 8509,2005-08-27,Nữ,Không,KV1,1.18,761,Thí sinh tự do
40089162328,Họ Tên 8510,2004-02-03,Nam,Đối tượng 1,KV2,1.27,400,Thí sinh tự do
27134031952,Họ Tên 8511,2005-07-09,Nữ,Không,KV3,0.76,271,Thí sinh tự do
20731745364,Họ Tên 8512,2002-04-11,Nữ,Không,KV2,0.51,207,Thí sinh không phải tự do
97329723780,Họ Tên 8513,2003-01-22,Nữ,Đối tượng 2,KV1,0.33,973,Thí sinh không phải tự do
72274231144,Họ Tên 8514,2006-06-23,Nam,Không,KV2,0.64,722,Thí sinh tự do
66255488038,Họ Tên 8515,2004-08-03,Nữ,Không,KV2,0.12,662,Thí sinh tự do
38177030239,Họ Tên 8516,2002-09-05,Nữ,Đối tượng 2,KV2,1.9,381,Thí sinh không phải tự do
40812043140,Họ Tên 8517,2005-07-14,Nữ,Đối tượng 1,KV3,0.28,408,Thí sinh không phải tự do
53147953222,Họ Tên 8518,2002-09-14,Nam,Không,KV2,1.04,531,Thí sinh tự do
87580827853,Họ Tên 8519,2003-09-06,Nữ,Không,KV3,1.09,875,Thí sinh không phải tự do
40794806283,Họ Tên 8520,2004-04-06,Nữ,Đối tượng 1,KV2,0.3,407,Thí sinh tự do
91188994420,Họ Tên 8521,2003-05-13,Nam,Đối tượng 1,KV1,0.08,911,Thí sinh tự do
80335068046,Họ Tên 8522,2006-05-09,Nam,Đối tượng 2,KV1,1.99,803,Thí sinh tự do
59838207599,Họ Tên 8523,2005-02-07,Nam,Đối tượng 2,KV2,1.6,598,Thí sinh tự do
86316724432,Họ Tên 8524,2005-01-07,Nam,Đối tượng 1,KV1,1.51,863,Thí sinh tự do
87686128500,Họ Tên 8525,2005-12-27,Nam,Đối tượng 2,KV2,1.29,876,Thí sinh tự do
51041357307,Họ Tên 8526,2004-07-29,Nữ,Đối tượng 2,KV3,0.84,510,Thí sinh không phải tự do
58784795055,Họ Tên 8527,2003-05-24,Nữ,Đối tượng 1,KV1,1.14,587,Thí sinh không phải tự do
74685818303,Họ Tên 8528,2003-02-17,Nam,Đối tượng 1,KV2,0.37,746,Thí sinh không phải tự do
16073314166,Họ Tên 8529,2003-10-31,Nữ,Đối tượng 2,KV2,1.4,160,Thí sinh tự do
26955942082,Họ Tên 8530,2004-08-01,Nam,Đối tượng 2,KV3,1.43,269,Thí sinh tự do
86742003312,Họ Tên 8531,2002-09-10,Nam,Đối tượng 1,KV1,0.97,867,Thí sinh tự do
98982343452,Họ Tên 8532,2002-07-08,Nam,Không,KV3,0.78,989,Thí sinh không phải tự do
46898032764,Họ Tên 8533,2003-06-24,Nam,Không,KV2,0.37,468,Thí sinh không phải tự do
40028084810,Họ Tên 8534,2003-12-29,Nữ,Đối tượng 1,KV2,1.35,400,Thí sinh tự do
58212786150,Họ Tên 8535,2003-02-19,Nữ,Đối tượng 1,KV1,0.74,582,Thí sinh tự do
98162506141,Họ Tên 8536,2004-01-15,Nữ,Đối tượng 2,KV3,1.67,981,Thí sinh tự do
83341001370,Họ Tên 8537,2006-10-01,Nam,Không,KV1,1.54,833,Thí sinh không phải tự do
49653331041,Họ Tên 8538,2004-02-16,Nam,Đối tượng 2,KV1,1.02,496,Thí sinh không phải tự do
22215574360,Họ Tên 8539,2004-06-09,Nữ,Đối tượng 2,KV2,0.2,222,Thí sinh tự do
39540644200,Họ Tên 8540,2006-03-20,Nam,Không,KV2,1.09,395,Thí sinh không phải tự do
43533426122,Họ Tên 8541,2006-05-15,Nam,Không,KV1,0.57,435,Thí sinh không phải tự do
63750633725,Họ Tên 8542,2004-03-25,Nam,Đối tượng 1,KV3,1.65,637,Thí sinh không phải tự do
76369914227,Họ Tên 8543,2006-09-27,Nữ,Đối tượng 1,KV1,0.49,763,Thí sinh tự do
71962155501,Họ Tên 8544,2005-11-24,Nữ,Không,KV2,1.72,719,Thí sinh tự do
51361052174,Họ Tên 8545,2005-02-13,Nam,Không,KV3,1.95,513,Thí sinh không phải tự do
16036923537,Họ Tên 8546,2006-04-17,Nam,Không,KV3,1.77,160,Thí sinh tự do
19323300308,Họ Tên 8547,2002-07-22,Nữ,Đối tượng 2,KV2,1.43,193,Thí sinh không phải tự do
78091907568,Họ Tên 8548,2006-05-27,Nữ,Đối tượng 1,KV2,1.01,780,Thí sinh không phải tự do
29376180584,Họ Tên 8549,2003-04-26,Nữ,Đối tượng 2,KV3,0.08,293,Thí sinh tự do
78563526002,Họ Tên 8550,2005-08-06,Nam,Đối tượng 2,KV1,0.05,785,Thí sinh tự do
57920837992,Họ Tên 8551,2004-08-06,Nam,Không,KV2,0.59,579,Thí sinh tự do
16014018762,Họ Tên 8552,2003-02-17,Nữ,Đối tượng 1,KV1,1.51,160,Thí sinh tự do
75371206233,Họ Tên 8553,2003-04-16,Nam,Đối tượng 2,KV2,0.16,753,Thí sinh không phải tự do
21504443032,Họ Tên 8554,2004-06-22,Nữ,Đối tượng 2,KV1,1.83,215,Thí sinh tự do
97208569451,Họ Tên 8555,2004-03-10,Nữ,Đối tượng 2,KV2,1.99,972,Thí sinh không phải tự do
42109897431,Họ Tên 8556,2005-01-02,Nữ,Không,KV2,0.58,421,Thí sinh tự do
89431924162,Họ Tên 8557,2005-12-16,Nam,Đối tượng 1,KV1,1.71,894,Thí sinh không phải tự do
